Name,Year,Lat,SST,Shear,Humidity,Pressure,Type
HAITANG,2017,18.1,24.716705322265625,14.46174430847168,81.08515930175781,1021.1156005859375,Real Observation
NALGAE,2017,26.0,24.526275634765625,5.441504955291748,50.15198516845703,1026.4281005859375,Real Observation
BANYAN,2017,17.0,26.854400634765625,11.39348030090332,59.91362762451172,1019.4806518554688,Real Observation
HATO,2017,20.3,26.468658447265625,12.592705726623535,67.87294006347656,1023.66064453125,Real Observation
PAKHAR,2017,15.1,28.275299072265625,10.505717277526855,78.36724853515625,1017.6231079101562,Real Observation
SANVU,2017,20.8,27.518463134765625,5.001319885253906,66.05821228027344,1020.4806518554688,Real Observation
MAWAR,2017,21.0,25.197174072265625,12.270974159240723,67.17042541503906,1025.4931640625,Real Observation
TALIM,2017,15.5,27.883697509765625,7.271080493927002,72.74712371826172,1017.8881225585938,Real Observation
DOKSURI,2017,14.5,27.838775634765625,6.699777126312256,71.3533706665039,1016.5831298828125,Real Observation
KHANUN,2017,18.2,,7.585628509521484,,1022.0281372070312,Real Observation
LAN,2017,10.2,28.204010009765625,9.69120979309082,76.34632873535156,1014.8005981445312,Real Observation
SAOLA,2017,10.2,28.010650634765625,9.805005073547363,69.48352813720703,1015.2056274414062,Real Observation
DAMREY,2017,12.5,28.195220947265625,11.38520622253418,77.66057586669922,1015.3630981445312,Real Observation
HAIKUI,2017,15.0,27.851470947265625,4.216777801513672,78.7483139038086,1016.7431030273438,Real Observation
KIROGI,2017,10.7,28.332916259765625,9.709848403930664,79.47854614257812,1014.610595703125,Real Observation
KAI-TAK,2017,11.2,28.689361572265625,10.259950637817383,76.78538513183594,1014.265625,Real Observation
TEMBIN,2017,8.6,28.883697509765625,10.760506629943848,77.36005401611328,1013.170654296875,Real Observation
BOLAVEN,2018,10.4,28.397369384765625,9.841652870178223,78.75709533691406,1014.423095703125,Real Observation
SANBA,2018,6.6,28.832916259765625,9.72846508026123,79.23334503173828,1012.1681518554688,Real Observation
JELAWAT,2018,11.4,28.312408447265625,9.595084190368652,76.95275115966797,1015.6156005859375,Real Observation
UNNAMED,2018,19.0,27.575103759765625,7.144927501678467,63.6540641784668,1019.545654296875,Real Observation
EWINIAR,2018,20.5,21.744049072265625,10.957098007202148,77.25659942626953,1024.9156494140625,Real Observation
MALIKSI,2018,17.0,28.277252197265625,10.419498443603516,74.4107437133789,1019.1556396484375,Real Observation
UNNAMED,2018,25.3,23.670806884765625,7.4706807136535645,47.79242706298828,1029.5230712890625,Real Observation
GAEMI,2018,22.6,,2.7196874618530273,,1026.3031005859375,Real Observation
PRAPIROON,2018,19.7,27.245025634765625,10.97982120513916,75.5572280883789,1020.818115234375,Real Observation
MARIA,2018,11.6,28.022369384765625,9.536251068115234,67.57231903076172,1015.6431274414062,Real Observation
SON-TINH,2018,18.7,27.210845947265625,12.640192985534668,71.99437713623047,1021.7081298828125,Real Observation
AMPIL,2018,19.8,27.008697509765625,10.857285499572754,75.57284545898438,1020.8556518554688,Real Observation
UNNAMED,2018,18.0,25.873931884765625,15.379748344421387,79.9764175415039,1019.6956176757812,Real Observation
WUKONG,2018,24.5,25.457916259765625,6.089186191558838,51.256168365478516,1025.3505859375,Real Observation
JONGDARI,2018,18.9,28.017486572265625,4.894232749938965,66.43671417236328,1019.9406127929688,Real Observation
UNNAMED,2018,36.2,21.174713134765625,7.368834495544434,87.39510345458984,1017.3531494140625,Real Observation
HECTOR,2018,13.0,27.453033447265625,11.884899139404297,67.5177001953125,1016.4306030273438,Real Observation
SHANSHAN,2018,17.9,27.498931884765625,8.371609687805176,65.88736724853516,1018.84814453125,Real Observation
YAGI,2018,19.2,27.373931884765625,8.588506698608398,78.1207504272461,1020.2281494140625,Real Observation
BEBINCA,2018,20.6,22.775299072265625,11.866278648376465,73.47611999511719,1025.1781005859375,Real Observation
LEEPI,2018,18.5,27.820220947265625,6.7836503982543945,70.09148406982422,1019.66064453125,Real Observation
RUMBIA,2018,29.1,20.371978759765625,6.954953670501709,38.216651916503906,1031.7581787109375,Real Observation
SOULIK,2018,15.3,27.849517822265625,8.64736557006836,74.96554565429688,1017.7380981445312,Real Observation
CIMARON,2018,13.8,27.582916259765625,11.503023147583008,68.2970199584961,1016.328125,Real Observation
JEBI,2018,15.4,27.141510009765625,10.894481658935547,65.38423919677734,1017.963134765625,Real Observation
MANGKHUT,2018,13.1,27.453033447265625,11.884899139404297,67.5177001953125,1016.4306030273438,Real Observation
BARIJAT,2018,21.4,25.946197509765625,13.563212394714355,62.829612731933594,1025.3656005859375,Real Observation
TRAMI,2018,15.0,27.741119384765625,9.348388671875,75.46764373779297,1017.515625,Real Observation
KONG-REY,2018,9.7,27.813385009765625,9.93437671661377,72.8124008178711,1015.0081176757812,Real Observation
YUTU,2018,9.2,28.332916259765625,12.13707160949707,73.16242980957031,1013.6906127929688,Real Observation
USAGI,2018,10.9,28.557525634765625,9.18249225616455,78.17478942871094,1014.5956420898438,Real Observation
MAN-YI,2018,5.9,28.570220947265625,10.633706092834473,77.73460388183594,1012.6031494140625,Real Observation
PABUK,2018,6.6,27.319244384765625,9.69543743133545,83.92383575439453,1013.2380981445312,Real Observation
WUTIP,2019,4.6,28.769439697265625,6.007081508636475,78.9066162109375,1012.7206420898438,Real Observation
UNNAMED,2019,7.4,28.686431884765625,11.310701370239258,79.03759765625,1012.5106201171875,Real Observation
UNNAMED,2019,14.8,28.175689697265625,9.824604034423828,72.34770965576172,1017.1656494140625,Real Observation
MUN,2019,19.1,,2.7156527042388916,,1024.3731689453125,Real Observation
DANAS,2019,20.5,25.748931884765625,12.371302604675293,69.46246337890625,1023.9756469726562,Real Observation
NARI,2019,27.5,23.134674072265625,7.6750946044921875,47.45609664916992,1024.465576171875,Real Observation
WIPHA,2019,19.1,24.230377197265625,12.734335899353027,78.599853515625,1023.2706298828125,Real Observation
FRANCISCO,2019,20.2,27.089752197265625,7.8927106857299805,69.71781158447266,1020.7081298828125,Real Observation
LEKIMA,2019,17.2,28.176666259765625,9.459830284118652,74.59159851074219,1018.943115234375,Real Observation
KROSA,2019,17.8,27.835845947265625,7.2884979248046875,71.94452667236328,1019.1281127929688,Real Observation
BAILU,2019,15.7,28.441314697265625,10.901823997497559,76.87327575683594,1017.91064453125,Real Observation
PODUL,2019,16.7,25.641510009765625,11.659815788269043,87.12483215332031,1018.3556518554688,Real Observation
FAXAI,2019,16.8,26.817291259765625,11.45777416229248,61.103485107421875,1019.3031005859375,Real Observation
KAJIKI,2019,17.4,24.880767822265625,11.98358154296875,80.47828674316406,1021.80810546875,Real Observation
LINGLING,2019,16.7,27.317291259765625,11.441511154174805,80.26676940917969,1019.2306518554688,Real Observation
PEIPAH,2019,17.7,27.524322509765625,8.55081844329834,63.404762268066406,1018.8831176757812,Real Observation
TAPAH,2019,22.7,25.402252197265625,11.668191909790039,59.579795837402344,1025.483154296875,Real Observation
MITAG,2019,14.2,28.200103759765625,9.233848571777344,75.36407470703125,1016.9406127929688,Real Observation
HAGIBIS,2019,15.1,27.124908447265625,11.068037033081055,65.03782653808594,1017.7256469726562,Real Observation
NEOGURI,2019,19.1,26.996002197265625,8.60854721069336,69.63289642333984,1020.2731323242188,Real Observation
BUALOI,2019,10.4,28.227447509765625,11.694056510925293,69.4344253540039,1014.3630981445312,Real Observation
BULBUL:MATMO,2019,13.1,26.976470947265625,11.342244148254395,79.52848052978516,1017.140625,Real Observation
HALONG,2019,13.2,27.473541259765625,11.698906898498535,66.6714859008789,1016.545654296875,Real Observation
NAKRI,2019,13.4,27.353424072265625,7.814206123352051,80.654541015625,1016.1681518554688,Real Observation
FENGSHEN,2019,16.1,27.134674072265625,11.861117362976074,65.98958587646484,1018.6531372070312,Real Observation
KALMAEGI,2019,15.9,27.938385009765625,10.791505813598633,79.29359436035156,1018.4581298828125,Real Observation
FUNG-WONG,2019,17.7,27.705963134765625,10.617883682250977,77.0364990234375,1019.72314453125,Real Observation
KAMMURI,2019,11.0,27.928619384765625,9.59760570526123,67.68276977539062,1015.463134765625,Real Observation
PHANFONE,2019,7.6,28.582916259765625,9.718868255615234,78.53553771972656,1012.97314453125,Real Observation
VONGFONG,2020,11.3,29.054595947265625,7.312128067016602,77.85169982910156,1008.9168701171875,Real Observation
NURI,2020,19.4,30.405426025390625,3.862755298614502,76.7717514038086,999.7568969726562,Real Observation
SINLAKU,2020,18.6,29.713043212890625,7.348419189453125,76.33990478515625,995.4337768554688,Real Observation
HAGUPIT,2020,22.0,30.282379150390625,3.557769536972046,73.86365509033203,1004.3156127929688,Real Observation
JANGMI,2020,25.3,29.569732666015625,7.206676006317139,77.97727966308594,999.766845703125,Real Observation
MEKKHALA,2020,19.1,29.611724853515625,4.778124809265137,75.83049774169922,1003.8005981445312,Real Observation
UNNAMED,2020,26.0,29.368560791015625,8.001640319824219,73.44482421875,1014.3368530273438,Real Observation
HIGOS,2020,20.3,29.764801025390625,6.3922553062438965,71.75975799560547,1004.4756469726562,Real Observation
BAVI,2020,23.4,30.125640869140625,1.1801397800445557,72.3211669921875,1003.5418701171875,Real Observation
MAYSAK,2020,16.8,30.558746337890625,4.344443321228027,71.78527069091797,997.5437622070312,Real Observation
HAISHEN,2020,21.5,30.249664306640625,7.676478385925293,72.88574981689453,1005.0125122070312,Real Observation
NOUL,2020,12.6,30.463287353515625,6.02716064453125,73.64044189453125,1005.3768920898438,Real Observation
DOLPHIN,2020,24.4,29.495025634765625,6.016433238983154,77.36966705322266,1003.494384765625,Real Observation
KUJIRA,2020,23.3,30.079498291015625,3.0714850425720215,73.88310241699219,1002.50439453125,Real Observation
CHAN-HOM,2020,22.6,29.726470947265625,5.718731880187988,78.72648620605469,995.5243530273438,Real Observation
LINFA,2020,14.5,29.461090087890625,3.2885005474090576,76.49078369140625,1003.8662719726562,Real Observation
NANGKA,2020,17.8,29.382720947265625,3.519415855407715,79.22145080566406,997.0599975585938,Real Observation
SAUDEL,2020,15.5,29.656158447265625,5.127187252044678,77.3186264038086,1002.900634765625,Real Observation
MOLAVE,2020,13.3,29.942291259765625,7.795162200927734,72.2105484008789,1004.6812744140625,Real Observation
GONI,2020,16.6,29.679107666015625,9.41103744506836,77.05094909667969,1008.3574829101562,Real Observation
ATSANI,2020,19.6,28.433990478515625,5.720787048339844,81.6023178100586,1005.2237548828125,Real Observation
ETAU,2020,12.9,27.773101806640625,11.968510627746582,81.9130630493164,1003.463134765625,Real Observation
VAMCO,2020,13.3,29.756500244140625,4.151530742645264,73.79615020751953,1002.1849975585938,Real Observation
DUJUAN,2021,7.0,29.119537353515625,2.9345130920410156,75.55989837646484,1003.244384765625,Real Observation
SURIGAE,2021,8.2,29.178619384765625,5.957876682281494,75.32465362548828,1003.092529296875,Real Observation
UNNAMED,2021,7.2,29.244781494140625,6.095706462860107,75.4719009399414,1007.6375122070312,Real Observation
CHOI-WAN,2021,6.3,29.632476806640625,7.813960552215576,75.51875305175781,1004.8087768554688,Real Observation
KOGUMA,2021,19.7,,6.110406875610352,,1002.264404296875,Real Observation
CHAMPI,2021,13.4,29.797271728515625,6.64447021484375,72.44487762451172,1011.78564453125,Real Observation
IN-FA,2021,22.6,29.219635009765625,5.164149761199951,78.21768188476562,998.0656127929688,Real Observation
CEMPAKA,2021,20.8,29.869049072265625,5.85852575302124,77.24752807617188,1000.0281372070312,Real Observation
NEPARTAK,2021,27.4,28.096832275390625,8.398722648620605,83.2010498046875,998.0943603515625,Real Observation
UNNAMED,2021,25.3,28.197418212890625,8.949532508850098,79.20455932617188,1005.7206420898438,Real Observation
LUPIT,2021,21.2,29.338775634765625,3.7229533195495605,77.3450698852539,994.9081420898438,Real Observation
MIRINAE,2021,26.9,28.197662353515625,0.44396236538887024,84.74633026123047,994.5499877929688,Real Observation
NIDA,2021,28.8,27.613677978515625,6.894941329956055,85.74688720703125,1003.072509765625,Real Observation
OMAIS,2021,12.2,29.248199462890625,5.301657199859619,74.7699966430664,1012.6337280273438,Real Observation
UNNAMED,2021,27.8,28.807525634765625,1.8022189140319824,75.39481353759766,1007.130615234375,Real Observation
CONSON,2021,10.0,31.006988525390625,6.170387268066406,68.25589752197266,1007.5756225585938,Real Observation
CHANTHU,2021,14.7,29.672027587890625,6.754515647888184,73.73765563964844,1007.052490234375,Real Observation
DIANMU,2021,15.3,28.725006103515625,13.859634399414062,80.57159423828125,1004.4406127929688,Real Observation
MINDULLE,2021,13.7,30.114654541015625,5.169265270233154,70.23063659667969,1005.7306518554688,Real Observation
LIONROCK,2021,18.5,29.281890869140625,2.7168831825256348,79.41102600097656,993.985595703125,Real Observation
KOMPASU,2021,17.6,29.495758056640625,4.533090591430664,78.21688842773438,990.7787475585938,Real Observation
NAMTHEUN,2021,16.9,29.583648681640625,13.516864776611328,77.36946868896484,1005.7949829101562,Real Observation
MALOU,2021,13.8,29.183258056640625,5.325284481048584,72.7525863647461,1008.8118896484375,Real Observation
UNNAMED,2021,12.1,28.609039306640625,12.417734146118164,79.77783966064453,1005.201904296875,Real Observation
NYATOH,2021,12.5,29.512603759765625,5.6252641677856445,75.67022705078125,1002.0712280273438,Real Observation
RAI,2021,6.2,30.653228759765625,10.821511268615723,73.73358917236328,1002.864990234375,Real Observation
UNNAMED,2022,12.5,28.691314697265625,9.068182945251465,76.67118072509766,1006.0187377929688,Real Observation
MALAKAS,2022,4.1,29.570953369140625,2.996523857116699,72.03034210205078,1004.0125122070312,Real Observation
MEGI,2022,10.8,28.594146728515625,2.647282361984253,79.73628997802734,999.489990234375,Real Observation
CHABA,2022,16.1,29.932037353515625,9.793950080871582,78.06417083740234,994.1124877929688,Real Observation
AERE,2022,19.9,30.107818603515625,6.1219353675842285,71.59632110595703,1002.9181518554688,Real Observation
TRASES,2022,28.6,30.096099853515625,3.1813111305236816,78.4940185546875,1000.2474975585938,Real Observation
MEARI,2022,28.8,29.630279541015625,4.9737324714660645,80.00560760498047,1006.15625,Real Observation
MA-ON,2022,16.4,29.634185791015625,2.3077938556671143,77.56819915771484,997.8487548828125,Real Observation
TOKAGE,2022,24.0,30.012115478515625,5.500053882598877,72.95067596435547,1004.291259765625,Real Observation
HINNAMNOR,2022,25.0,29.756011962890625,6.263621807098389,71.34524536132812,1009.6118774414062,Real Observation
MUIFA,2022,17.3,30.101959228515625,4.57525110244751,74.63737487792969,1007.842529296875,Real Observation
MERBOK,2022,21.2,29.155670166015625,9.65378189086914,75.55796813964844,1003.8005981445312,Real Observation
NANMADOL,2022,22.2,29.702545166015625,1.029133915901184,74.96578979492188,998.8474731445312,Real Observation
TALAS,2022,30.8,27.926177978515625,6.863743305206299,83.910888671875,1005.9949951171875,Real Observation
NORU,2022,17.9,29.413726806640625,3.8256731033325195,74.9688720703125,1004.77001953125,Real Observation
KULAP,2022,23.6,28.450836181640625,9.516401290893555,81.42778015136719,1001.938720703125,Real Observation
ROKE,2022,23.0,29.126129150390625,7.25296688079834,78.34527587890625,1005.2781372070312,Real Observation
HAITANG,2022,16.8,29.182281494140625,12.173073768615723,76.49769592285156,1004.0393676757812,Real Observation
SONCA,2022,15.2,27.576568603515625,8.621468544006348,78.34278869628906,1002.9131469726562,Real Observation
NESAT,2022,18.8,28.982574462890625,7.512628555297852,80.26348114013672,994.5625,Real Observation
HAITANG,2022,26.7,28.315582275390625,1.221450924873352,77.14531707763672,1002.3912353515625,Real Observation
NALGAE,2022,11.5,29.954010009765625,1.1271319389343262,75.89793395996094,997.5362548828125,Real Observation
BANYAN,2022,7.7,29.813140869140625,3.2568352222442627,75.25161743164062,1003.6456298828125,Real Observation
YAMANEKO,2022,21.6,28.465972900390625,6.621328830718994,74.81986236572266,1012.21435546875,Real Observation
PAKHAR,2022,17.5,28.614410400390625,4.8119120597839355,76.29415893554688,1000.916259765625,Real Observation
SANVU,2023,8.0,29.036285400390625,3.9835047721862793,75.82870483398438,1007.157470703125,Real Observation
MAWAR,2023,6.0,29.860260009765625,5.334930419921875,75.25704193115234,1005.4268798828125,Real Observation
GUCHOL,2023,14.2,29.186431884765625,5.7855544090271,76.01326751708984,1003.8787231445312,Real Observation
TALIM,2023,18.4,29.839508056640625,4.997509479522705,78.81771087646484,993.34375,Real Observation
DOKSURI,2023,14.4,29.940582275390625,3.237473726272583,75.39153289794922,1001.7437744140625,Real Observation
KHANUN,2023,13.5,29.072662353515625,4.971392631530762,79.25182342529297,997.7887573242188,Real Observation
DORA,2023,15.7,29.406646728515625,6.023149490356445,75.04653930664062,1011.6181030273438,Real Observation
LAN,2023,24.1,29.755035400390625,1.8894233703613281,78.738525390625,994.614990234375,Real Observation
SAOLA,2023,20.1,29.859771728515625,2.9543657302856445,72.66265869140625,1006.33251953125,Real Observation
DAMREY,2023,18.8,29.002838134765625,14.230229377746582,79.59529113769531,1000.5687255859375,Real Observation
HAIKUI,2023,18.6,30.089508056640625,1.9638277292251587,75.12045288085938,1001.141845703125,Real Observation
KIROGI,2023,12.9,29.694244384765625,12.737706184387207,75.94181060791016,1003.4281005859375,Real Observation
YUN-YEUNG,2023,25.7,28.967926025390625,3.8729610443115234,80.57549285888672,1001.951904296875,Real Observation
KOINU,2023,16.0,29.897857666015625,5.804131031036377,78.57343292236328,994.9081420898438,Real Observation
BOLAVEN,2023,9.7,30.429351806640625,5.235504627227783,73.71060943603516,1003.099365234375,Real Observation
SANBA,2023,17.0,28.685943603515625,11.924840927124023,80.28921508789062,1005.6537475585938,Real Observation
EWINIAR,2024,12.7,30.548004150390625,7.148906707763672,76.503662109375,1004.6425170898438,Real Observation
PRAPIROON,2024,15.8,30.053131103515625,6.929600715637207,78.03218078613281,1003.2793579101562,Real Observation
GAEMI,2024,15.9,30.626373291015625,9.149761199951172,74.35238647460938,1001.5418701171875,Real Observation
MARIA,2024,25.5,29.701080322265625,1.9435189962387085,78.43844604492188,997.8318481445312,Real Observation
SON-TINH,2024,27.9,28.456207275390625,4.137026309967041,82.85948181152344,995.1018676757812,Real Observation
AMPIL,2024,22.9,30.536773681640625,2.290602922439575,73.84229278564453,999.6031494140625,Real Observation
JONGDARI,2024,25.1,30.093902587890625,5.32148551940918,80.50251007080078,1002.260009765625,Real Observation
SHANSHAN,2024,16.7,29.782623291015625,0.41435694694519043,73.38928985595703,1007.9931030273438,Real Observation
YAGI,2024,13.8,30.083892822265625,3.7751049995422363,77.8012924194336,1001.4381103515625,Real Observation
LEEPI,2024,31.1,28.552154541015625,8.68862247467041,79.82937622070312,1005.8674926757812,Real Observation
BEBINCA,2024,12.6,30.068756103515625,12.397793769836426,76.2248764038086,1002.2781372070312,Real Observation
PULASAN,2024,16.6,29.724029541015625,2.704035520553589,74.82093811035156,1000.4375,Real Observation
SOULIK,2024,16.9,29.883697509765625,8.71257495880127,78.29690551757812,997.9281005859375,Real Observation
CIMARON,2024,28.3,29.264556884765625,6.090183734893799,79.18658447265625,1005.443115234375,Real Observation
JEBI,2024,16.8,29.775054931640625,5.876276969909668,73.72504425048828,1007.6749877929688,Real Observation
KRATHON,2024,18.8,29.930328369140625,7.047046184539795,76.501220703125,1001.177490234375,Real Observation
BARIJAT,2024,19.7,28.835357666015625,7.453035831451416,78.39566802978516,1008.2312622070312,Real Observation
TRAMI,2024,13.6,30.040435791015625,12.495622634887695,75.20636749267578,993.8231201171875,Real Observation
KONG-REY,2024,15.3,29.577056884765625,5.822484016418457,77.62950897216797,999.295654296875,Real Observation
YINXING,2024,10.8,29.595123291015625,9.55602741241455,75.72526550292969,1006.5625,Real Observation
TORAJI,2024,14.5,28.906158447265625,8.998064041137695,77.08052062988281,1004.6369018554688,Real Observation
MAN-YI,2024,13.7,29.372955322265625,7.2951531410217285,72.47598266601562,1011.9537353515625,Real Observation
USAGI,2024,12.5,29.677154541015625,6.618359565734863,75.94573211669922,1005.9600219726562,Real Observation
WUTIP,2025,16.5,29.529449462890625,4.816305160522461,80.10894012451172,994.3412475585938,Real Observation
SEPAT,2025,24.6,28.223785400390625,6.398835182189941,79.03583526611328,1008.4456176757812,Real Observation
MUN,2025,26.1,28.162261962890625,0.6113080978393555,77.84608459472656,1003.7000122070312,Real Observation
DANAS,2025,20.0,29.857818603515625,8.23874568939209,76.7790756225586,1001.4618530273438,Real Observation
NARI,2025,25.2,29.154205322265625,7.073039531707764,80.1258773803711,1004.2268676757812,Real Observation
UNNAMED,2025,32.7,27.642974853515625,15.477653503417969,87.28882598876953,1009.4312744140625,Real Observation
WIPHA,2025,19.4,30.463531494140625,9.58448600769043,76.75956726074219,989.2518920898438,Real Observation
FRANCISCO,2025,20.7,29.471099853515625,1.8421554565429688,76.42890930175781,998.1724853515625,Real Observation
CO-MAY,2025,18.0,29.491607666015625,6.512798309326172,77.25231170654297,995.876220703125,Real Observation
KROSA,2025,16.3,29.686920166015625,6.745153903961182,76.54132080078125,1002.8187255859375,Real Observation
BAILU,2025,31.2,28.131256103515625,15.422240257263184,87.31876373291016,1000.4650268554688,Real Observation
PODUL,2025,18.9,28.977203369140625,2.6959006786346436,74.08511352539062,1010.4025268554688,Real Observation
LINGLING,2025,31.2,29.271881103515625,9.71536922454834,77.90751647949219,1009.5574951171875,Real Observation
KAJIKI,2025,17.3,29.949615478515625,11.163329124450684,75.67823791503906,999.373779296875,Real Observation
NONGFA,2025,17.5,28.574615478515625,13.118467330932617,82.0145034790039,1001.4181518554688,Real Observation
PEIPAH,2025,29.7,29.974273681640625,2.289790630340576,74.68036651611328,1003.53125,Real Observation
TAPAH,2025,18.4,29.163726806640625,1.574967861175537,79.52039337158203,1003.2750244140625,Real Observation
MITAG,2025,15.8,30.035797119140625,4.024299144744873,68.92178344726562,1007.610595703125,Real Observation
RAGASA,2025,16.1,29.297760009765625,2.5530002117156982,77.6941146850586,1004.427490234375,Real Observation
NEOGURI,2025,23.4,29.930572509765625,6.994946479797363,72.0545883178711,1011.8699951171875,Real Observation
BUALOI,2025,9.6,29.916900634765625,8.640205383300781,72.60797882080078,998.8712768554688,Real Observation
MATMO,2025,14.7,29.628082275390625,9.624795913696289,75.30169677734375,1005.0443725585938,Real Observation
HALONG,2025,24.8,28.930328369140625,2.9327027797698975,75.38263702392578,1003.4199829101562,Real Observation
NAKRI,2025,20.6,29.757720947265625,4.433548450469971,73.90516662597656,1005.8043823242188,Real Observation
FENGSHEN,2025,13.6,28.981353759765625,3.9546890258789062,74.59146118164062,1003.890625,Real Observation
KALMAEGI,2025,10.5,29.750640869140625,12.495524406433105,73.42237854003906,1004.8250122070312,Real Observation
FUNG-WONG,2025,9.7,29.550445556640625,8.197955131530762,77.24324035644531,1000.1481323242188,Real Observation
KOTO,2025,10.8,28.727203369140625,12.439501762390137,81.18647003173828,996.755615234375,Real Observation
SENYAR,2025,4.8,28.583648681640625,5.498411178588867,76.99872589111328,1008.2949829101562,Real Observation
NOKAEN,2026,11.2,28.878570556640625,8.791561126708984,78.76018524169922,1001.561279296875,Real Observation
PENHA,2026,8.1,28.989898681640625,6.861833095550537,77.80133056640625,1004.994384765625,Real Observation
SINLAKU,2026,8.4,29.388580322265625,11.511147499084473,76.8388900756836,993.2931518554688,Real Observation
HAGUPIT,2026,7.3,29.506256103515625,6.124177932739258,75.334716796875,1007.3743896484375,Real Observation
JANGMI,2026,13.8,29.447174072265625,7.648512363433838,77.64968872070312,1010.572509765625,Real Observation
